Trip ID,Request Time (UTC),Begin Trip Time (UTC),Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time (UTC),Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Duration (min),Fare Amount,Tip Amount,Fee Amount,Total Amount,Fare Currency,Trip or Order Status,Product Type,City,Surge Multiplier
SYN-UBR-000603,2026-02-03 18:38:00 +0000 UTC,2026-02-03 18:39:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-02-03 18:47:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.89,8,8.07,0,2.39,10.46,USD,completed,UberX,San Francisco,
SYN-UBR-000604,2026-02-05 08:27:00 +0000 UTC,2026-02-05 08:27:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-02-05 08:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.64,8,7.95,0,2.93,10.88,USD,completed,UberX,San Francisco,
SYN-UBR-000605,2026-02-05 18:36:00 +0000 UTC,2026-02-05 18:37:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-02-05 18:43:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.7,6,7.34,2.21,2,11.55,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000606,2026-02-10 08:17:00 +0000 UTC,2026-02-10 08:17:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-02-10 08:23:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.92,6,8.46,3.34,1.69,13.49,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000607,2026-02-10 18:34:00 +0000 UTC,2026-02-10 18:35:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-02-10 18:43:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.86,8,8.02,0,2.1,10.12,USD,completed,UberX,San Francisco,
SYN-UBR-000608,2026-02-13 23:39:00 +0000 UTC,2026-02-13 23:40:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-02-13 23:44:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.69,4,7.5,2.55,2.64,12.69,USD,completed,UberX,San Francisco,
SYN-UBR-000609,2026-02-14 03:58:00 +0000 UTC,2026-02-14 03:59:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2026-02-14 04:03:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.42,4,7.33,2.93,2.7,12.96,USD,completed,UberX,San Francisco,
SYN-UBR-000610,2026-02-17 08:13:00 +0000 UTC,2026-02-17 08:13:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-02-17 08:20:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.57,7,8.02,2.32,2.02,12.36,USD,completed,UberX,San Francisco,
SYN-UBR-000611,2026-02-17 18:38:00 +0000 UTC,2026-02-17 18:39:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-02-17 18:47:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.78,8,7.63,3.1,2.21,12.94,USD,completed,UberX,San Francisco,
SYN-UBR-000612,2026-02-19 08:34:00 +0000 UTC,2026-02-19 08:35:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-02-19 08:43:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.69,8,7.6,2.06,2.12,11.78,USD,completed,UberX,San Francisco,
SYN-UBR-000613,2026-02-19 18:42:00 +0000 UTC,2026-02-19 18:42:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-02-19 18:48:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.77,6,7.4,2.57,1.76,11.73,USD,completed,UberX,San Francisco,
SYN-UBR-000614,2026-02-21 11:37:00 +0000 UTC,2026-02-21 11:38:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-02-21 11:43:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.38,5,7.47,0,2.36,9.83,USD,completed,UberX,San Francisco,
SYN-UBR-000615,2026-02-21 13:34:00 +0000 UTC,2026-02-21 13:34:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2026-02-21 13:38:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.69,4,7.1,0,2.88,9.98,USD,completed,UberX,San Francisco,
SYN-UBR-000616,2026-02-24 08:22:00 +0000 UTC,2026-02-24 08:22:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-02-24 08:30:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.58,8,7.46,0,2.69,10.15,USD,completed,UberX,San Francisco,
SYN-UBR-000617,2026-02-24 18:17:00 +0000 UTC,2026-02-24 18:18:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-02-24 18:25:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.77,7,7.24,2.44,2.97,12.65,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000618,2026-03-03 08:20:00 +0000 UTC,2026-03-03 08:20:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-03 08:26:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.6,6,8.26,0,2.38,10.64,USD,completed,UberX,San Francisco,
SYN-UBR-000619,2026-03-03 18:28:00 +0000 UTC,2026-03-03 18:28:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-03-03 18:36:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.72,8,7.94,0,2.99,10.93,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000620,2026-03-05 08:17:00 +0000 UTC,2026-03-05 08:18:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-05 08:28:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.81,10,9.14,0,2.68,11.82,USD,completed,UberX,San Francisco,
SYN-UBR-000621,2026-03-05 18:48:00 +0000 UTC,2026-03-05 18:49:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-03-05 18:59:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.92,10,8.18,1.79,2.81,12.78,USD,completed,UberX,San Francisco,
SYN-UBR-000622,2026-03-06 22:44:00 +0000 UTC,2026-03-06 22:45:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-06 22:49:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.54,4,6.47,3.5,2.82,12.79,USD,completed,UberX,San Francisco,
SYN-UBR-000623,2026-03-07 01:21:00 +0000 UTC,2026-03-07 01:22:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2026-03-07 01:26:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.65,4,7.64,2.92,1.95,12.51,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000624,2026-03-10 08:20:00 +0000 UTC,2026-03-10 08:21:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-10 08:27:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.82,6,8.33,2.15,2.03,12.51,USD,completed,UberX,San Francisco,
SYN-UBR-000625,2026-03-10 18:11:00 +0000 UTC,2026-03-10 18:11:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-03-10 18:21:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.87,10,9.22,2.41,2.27,13.9,USD,completed,UberX,San Francisco,
SYN-UBR-000626,2026-03-10 18:36:00 +0000 UTC,,37.76,-122.42,"Home (synthetic, Mission)",,37.78,-122.4,"Office (synthetic, SoMa)",0,0,0,0,0,0,USD,no_show,UberX,San Francisco,
SYN-UBR-000627,2026-03-11 05:25:00 +0000 UTC,2026-03-11 05:26:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-11 05:58:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),9.96,32,30.64,1.77,2.45,34.86,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000628,2026-03-12 08:36:00 +0000 UTC,2026-03-12 08:36:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-12 08:45:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.63,9,8.97,2.06,2.34,13.37,USD,completed,UberX,San Francisco,
SYN-UBR-000629,2026-03-12 18:25:00 +0000 UTC,2026-03-12 18:26:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-03-12 18:32:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.67,6,7.52,0,1.71,9.23,USD,completed,UberX,San Francisco,
SYN-UBR-000630,2026-03-14 11:23:00 +0000 UTC,2026-03-14 11:24:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-14 11:28:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.42,4,7.22,3.3,2.47,12.99,USD,completed,UberX,San Francisco,
SYN-UBR-000631,2026-03-14 13:19:00 +0000 UTC,2026-03-14 13:20:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2026-03-14 13:24:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.3,4,6.64,2.14,1.91,10.69,USD,completed,UberX,San Francisco,
SYN-UBR-000632,2026-03-14 22:09:00 +0000 UTC,2026-03-14 22:10:00 +0000 UTC,37.62,-122.38,SFO Terminal 2 (synthetic),2026-03-14 22:43:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",9.85,33,31.03,2.4,2.69,36.12,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000633,2026-03-19 08:27:00 +0000 UTC,2026-03-19 08:28:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-19 08:37:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.91,9,8.77,2.24,2.47,13.48,USD,completed,UberX,San Francisco,
SYN-UBR-000634,2026-03-19 18:33:00 +0000 UTC,2026-03-19 18:34:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-03-19 18:41:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.61,7,7.6,2.13,2.72,12.45,USD,completed,UberX,San Francisco,
SYN-UBR-000635,2026-03-21 11:41:00 +0000 UTC,2026-03-21 11:41:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-21 11:46:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.56,5,7.58,0,1.72,9.3,USD,completed,UberX,San Francisco,
SYN-UBR-000636,2026-03-21 13:47:00 +0000 UTC,2026-03-21 13:47:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2026-03-21 13:51:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.68,4,7.46,0,2.51,9.97,USD,completed,UberX,San Francisco,
SYN-UBR-000637,2026-03-24 08:20:00 +0000 UTC,2026-03-24 08:20:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-24 08:29:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.7,9,8.4,0,2.05,10.45,USD,completed,UberX,San Francisco,
SYN-UBR-000638,2026-03-24 18:33:00 +0000 UTC,2026-03-24 18:33:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-03-24 18:40:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.7,7,7.84,1.87,3.01,12.72,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000639,2026-03-27 23:37:00 +0000 UTC,2026-03-27 23:38:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-27 23:43:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",0.68,5,6.78,1.56,2.6,10.94,USD,completed,UberX,San Francisco,
SYN-UBR-000640,2026-03-28 02:04:00 +0000 UTC,2026-03-28 02:05:00 +0000 UTC,37.76,-122.41,"Bar (synthetic, Mission)",2026-03-28 02:09:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.6,4,6.8,3.35,2.59,12.74,USD,completed,UberX,San Francisco,
SYN-UBR-000641,2026-03-31 08:22:00 +0000 UTC,2026-03-31 08:23:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-03-31 08:29:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.78,6,8.07,2.54,2.91,13.52,USD,completed,UberX,San Francisco,
SYN-UBR-000642,2026-03-31 18:30:00 +0000 UTC,2026-03-31 18:30:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-03-31 18:39:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.67,9,9.14,2.67,3.11,14.92,USD,completed,UberX,San Francisco,
SYN-UBR-000643,2026-04-07 08:31:00 +0000 UTC,2026-04-07 08:32:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-04-07 08:39:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.69,7,7.47,2.39,2.39,12.25,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000644,2026-04-07 18:20:00 +0000 UTC,2026-04-07 18:21:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-04-07 18:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.59,9,8.57,2.01,2.24,12.82,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000645,2026-04-09 08:18:00 +0000 UTC,2026-04-09 08:18:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-04-09 08:25:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.73,7,7.44,0,2.24,9.68,USD,completed,UberX,San Francisco,
SYN-UBR-000646,2026-04-09 18:36:00 +0000 UTC,2026-04-09 18:36:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-04-09 18:42:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.71,6,7.26,0,1.75,9.01,USD,completed,UberX,San Francisco,
SYN-UBR-000647,2026-04-11 11:46:00 +0000 UTC,2026-04-11 11:47:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-04-11 11:51:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.3,4,6.45,0,2.06,8.51,USD,completed,UberX,San Francisco,
SYN-UBR-000648,2026-04-11 13:19:00 +0000 UTC,2026-04-11 13:20:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2026-04-11 13:24:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.54,4,7.52,3.47,2.92,13.91,USD,completed,UberX,San Francisco,
SYN-UBR-000649,2026-04-14 08:19:00 +0000 UTC,2026-04-14 08:19:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-04-14 08:28:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.79,9,9.19,2.66,2.74,14.59,USD,completed,UberX,San Francisco,
SYN-UBR-000650,2026-04-14 18:01:00 +0000 UTC,2026-04-14 18:02:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-04-14 18:09:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.73,7,8.01,3.23,2.7,13.94,USD,completed,UberX,San Francisco,
SYN-UBR-000651,2026-04-16 08:30:00 +0000 UTC,2026-04-16 08:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-04-16 08:39:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.79,9,9.03,3.43,2.27,14.73,USD,completed,UberX,San Francisco,
SYN-UBR-000652,2026-04-16 18:21:00 +0000 UTC,2026-04-16 18:22:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-04-16 18:30:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.85,8,8.44,3.43,3.12,14.99,USD,completed,UberX,San Francisco,
SYN-UBR-000653,2026-04-18 11:12:00 +0000 UTC,2026-04-18 11:13:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-04-18 11:18:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.68,5,7.42,3.07,1.73,12.22,USD,completed,UberX,San Francisco,
SYN-UBR-000654,2026-04-18 13:24:00 +0000 UTC,2026-04-18 13:25:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2026-04-18 13:29:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.65,4,7.59,2,2.4,11.99,USD,completed,UberX,San Francisco,
SYN-UBR-000655,2026-04-21 08:17:00 +0000 UTC,2026-04-21 08:17:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-04-21 08:26:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.61,9,8.13,0,2.81,10.94,USD,completed,UberX,San Francisco,
SYN-UBR-000656,2026-04-21 09:58:00 +0000 UTC,,37.76,-122.42,"Home (synthetic, Mission)",,37.78,-122.4,"Office (synthetic, SoMa)",0,0,0,0,0,0,USD,rider_cancelled,UberX,San Francisco,
SYN-UBR-000657,2026-04-21 18:07:00 +0000 UTC,2026-04-21 18:07:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-04-21 18:15:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.68,8,7.66,2.85,2.55,13.06,USD,completed,UberX,San Francisco,
SYN-UBR-000658,2026-04-23 08:16:00 +0000 UTC,2026-04-23 08:17:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-04-23 08:25:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",1.7,8,8.73,3.44,1.98,14.15,USD,completed,Uber Pool,San Francisco,
SYN-UBR-000659,2026-04-23 18:04:00 +0000 UTC,2026-04-23 18:04:00 +0000 UTC,37.78,-122.4,"Office (synthetic, SoMa)",2026-04-23 18:12:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",1.93,8,8.4,3.3,1.73,13.43,USD,completed,Uber Comfort,San Francisco,
SYN-UBR-000660,2026-04-25 11:14:00 +0000 UTC,2026-04-25 11:14:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",2026-04-25 11:19:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",0.39,5,6.8,1.94,2.33,11.07,USD,completed,UberX,San Francisco,
SYN-UBR-000661,2026-04-25 13:20:00 +0000 UTC,2026-04-25 13:20:00 +0000 UTC,37.76,-122.42,"Brunch spot (synthetic, Mission)",2026-04-25 13:24:00 +0000 UTC,37.76,-122.42,"Home (synthetic, Mission)",0.52,4,6.5,0,1.79,8.29,USD,completed,UberX,San Francisco,
